Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2023,49,Canyelles,..,55
2023,49,Canyelles,..,58
2023,49,Canyelles,5,60
2023,49,Canyelles,..,61
2023,49,Canyelles,5,63
2023,49,Canyelles,..,65
2023,49,Canyelles,..,66
2023,49,Canyelles,..,68
2023,49,Canyelles,8,70
2023,49,Canyelles,..,73
2023,50,les Roquetes,16,1
2023,50,les Roquetes,..,2
2023,50,les Roquetes,7,3
2023,50,les Roquetes,6,4
2023,50,les Roquetes,6,5
2023,50,les Roquetes,14,6
2023,50,les Roquetes,10,7
2023,50,les Roquetes,..,8
2023,50,les Roquetes,12,9
2023,50,les Roquetes,..,10
2023,50,les Roquetes,6,11
2023,50,les Roquetes,5,13
2023,50,les Roquetes,6,14
2023,50,les Roquetes,..,16
2023,50,les Roquetes,6,17
2023,50,les Roquetes,13,18
2023,50,les Roquetes,..,19
2023,50,les Roquetes,5,20
2023,50,les Roquetes,..,22
2023,50,les Roquetes,..,23
2023,50,les Roquetes,..,25
2023,50,les Roquetes,6,26
2023,50,les Roquetes,..,27
2023,50,les Roquetes,5,28
2023,50,les Roquetes,..,29
2023,50,les Roquetes,..,30
2023,50,les Roquetes,6,31
2023,50,les Roquetes,..,32
2023,50,les Roquetes,7,33
2023,50,les Roquetes,..,34
2023,50,les Roquetes,21,35
2023,50,les Roquetes,..,36
2023,50,les Roquetes,9,37
2023,50,les Roquetes,8,38
2023,50,les Roquetes,9,39
2023,50,les Roquetes,..,40
2023,50,les Roquetes,..,41
2023,50,les Roquetes,16,43
2023,50,les Roquetes,22,44
2023,50,les Roquetes,129,45
2023,50,les Roquetes,23,46
2023,50,les Roquetes,..,47
2023,50,les Roquetes,50,48
2023,50,les Roquetes,36,49
2023,50,les Roquetes,277,50
2023,50,les Roquetes,60,51
2023,50,les Roquetes,105,52
2023,50,les Roquetes,29,53
2023,50,les Roquetes,20,54
2023,50,les Roquetes,12,55
2023,50,les Roquetes,7,56
2023,50,les Roquetes,17,57
2023,50,les Roquetes,16,59
2023,50,les Roquetes,14,60
2023,50,les Roquetes,11,61
2023,50,les Roquetes,11,62
2023,50,les Roquetes,6,63
2023,50,les Roquetes,11,64
2023,50,les Roquetes,7,65
2023,50,les Roquetes,..,66
2023,50,les Roquetes,18,70
2023,50,les Roquetes,6,71
2023,50,les Roquetes,..,72
2023,50,les Roquetes,12,73
2023,51,Verdun,7,1
2023,51,Verdun,..,2
2023,51,Verdun,..,3
2023,51,Verdun,..,4
2023,51,Verdun,6,5
2023,51,Verdun,9,6
2023,51,Verdun,..,7
2023,51,Verdun,..,8
2023,51,Verdun,5,9
2023,51,Verdun,5,10
2023,51,Verdun,5,11
2023,51,Verdun,..,13
2023,51,Verdun,..,14
2023,51,Verdun,6,16
2023,51,Verdun,9,17
2023,51,Verdun,6,18
2023,51,Verdun,..,19
2023,51,Verdun,..,21
2023,51,Verdun,..,25
2023,51,Verdun,..,26
2023,51,Verdun,..,28
2023,51,Verdun,..,29
2023,51,Verdun,..,31
2023,51,Verdun,..,32
2023,51,Verdun,..,33
2023,51,Verdun,..,34
2023,51,Verdun,10,35
2023,51,Verdun,5,36
2023,51,Verdun,19,37
2023,51,Verdun,5,38
2023,51,Verdun,8,39
2023,51,Verdun,..,40
2023,51,Verdun,..,41
2023,51,Verdun,..,42
2023,51,Verdun,23,43
2023,51,Verdun,16,44
2023,51,Verdun,75,45
2023,51,Verdun,33,46
2023,51,Verdun,62,48
2023,51,Verdun,9,49
2023,51,Verdun,92,50
2023,51,Verdun,162,51
2023,51,Verdun,95,52
2023,51,Verdun,31,53
2023,51,Verdun,9,54
2023,51,Verdun,15,55
2023,51,Verdun,17,57
2023,51,Verdun,..,58
2023,51,Verdun,9,59
2023,51,Verdun,16,60
2023,51,Verdun,19,61
2023,51,Verdun,6,62
2023,51,Verdun,..,63
2023,51,Verdun,..,64
2023,51,Verdun,5,65
2023,51,Verdun,6,68
2023,51,Verdun,5,69
2023,51,Verdun,8,70
2023,51,Verdun,..,71
2023,51,Verdun,7,73
2023,52,la Prosperitat,8,1
2023,52,la Prosperitat,19,2
2023,52,la Prosperitat,..,3
2023,52,la Prosperitat,..,4
2023,52,la Prosperitat,16,5
2023,52,la Prosperitat,21,6
2023,52,la Prosperitat,11,7
2023,52,la Prosperitat,..,8
2023,52,la Prosperitat,14,9
2023,52,la Prosperitat,7,10
2023,52,la Prosperitat,7,11
2023,52,la Prosperitat,16,13
2023,52,la Prosperitat,..,14
2023,52,la Prosperitat,..,15
2023,52,la Prosperitat,..,16
2023,52,la Prosperitat,9,17
2023,52,la Prosperitat,11,18
2023,52,la Prosperitat,..,19
2023,52,la Prosperitat,..,20
2023,52,la Prosperitat,..,23
2023,52,la Prosperitat,..,24
2023,52,la Prosperitat,..,25
2023,52,la Prosperitat,..,26
2023,52,la Prosperitat,..,27
2023,52,la Prosperitat,..,28
2023,52,la Prosperitat,..,29
2023,52,la Prosperitat,..,30
2023,52,la Prosperitat,7,31
2023,52,la Prosperitat,8,32
2023,52,la Prosperitat,9,33
2023,52,la Prosperitat,8,34
2023,52,la Prosperitat,13,35
2023,52,la Prosperitat,..,36
2023,52,la Prosperitat,34,37
2023,52,la Prosperitat,12,38
2023,52,la Prosperitat,10,39
2023,52,la Prosperitat,9,40
2023,52,la Prosperitat,..,41
2023,52,la Prosperitat,19,43
2023,52,la Prosperitat,24,44
2023,52,la Prosperitat,174,45
2023,52,la Prosperitat,35,46
2023,52,la Prosperitat,..,47
2023,52,la Prosperitat,32,48
2023,52,la Prosperitat,17,49
2023,52,la Prosperitat,55,50
2023,52,la Prosperitat,107,51
2023,52,la Prosperitat,452,52
2023,52,la Prosperitat,53,53
2023,52,la Prosperitat,..,54
2023,52,la Prosperitat,9,55
2023,52,la Prosperitat,..,56
2023,52,la Prosperitat,27,57
2023,52,la Prosperitat,14,59
2023,52,la Prosperitat,87,60
2023,52,la Prosperitat,14,61
2023,52,la Prosperitat,5,63
2023,52,la Prosperitat,17,64
2023,52,la Prosperitat,10,65
2023,52,la Prosperitat,7,66
2023,52,la Prosperitat,..,67
2023,52,la Prosperitat,..,68
2023,52,la Prosperitat,..,69
2023,52,la Prosperitat,15,70
2023,52,la Prosperitat,..,71
2023,52,la Prosperitat,6,72
2023,52,la Prosperitat,11,73
2023,53,la Trinitat Nova,6,1
2023,53,la Trinitat Nova,..,3
2023,53,la Trinitat Nova,..,4
2023,53,la Trinitat Nova,..,5
2023,53,la Trinitat Nova,5,6
2023,53,la Trinitat Nova,..,7
2023,53,la Trinitat Nova,..,8
2023,53,la Trinitat Nova,..,10
2023,53,la Trinitat Nova,..,11
2023,53,la Trinitat Nova,8,13
2023,53,la Trinitat Nova,5,15
2023,53,la Trinitat Nova,..,17
2023,53,la Trinitat Nova,..,18
2023,53,la Trinitat Nova,..,19
2023,53,la Trinitat Nova,..,25
2023,53,la Trinitat Nova,..,27
2023,53,la Trinitat Nova,..,28
2023,53,la Trinitat Nova,..,31
2023,53,la Trinitat Nova,..,32
2023,53,la Trinitat Nova,..,33
2023,53,la Trinitat Nova,..,34
2023,53,la Trinitat Nova,..,35
2023,53,la Trinitat Nova,8,37
2023,53,la Trinitat Nova,..,38
2023,53,la Trinitat Nova,..,39
2023,53,la Trinitat Nova,..,40
2023,53,la Trinitat Nova,..,41
2023,53,la Trinitat Nova,11,43
2023,53,la Trinitat Nova,14,44
2023,53,la Trinitat Nova,45,45
2023,53,la Trinitat Nova,15,46
2023,53,la Trinitat Nova,15,48
2023,53,la Trinitat Nova,8,49
2023,53,la Trinitat Nova,33,50
2023,53,la Trinitat Nova,29,51
2023,53,la Trinitat Nova,37,52
2023,53,la Trinitat Nova,100,53
2023,53,la Trinitat Nova,..,54
2023,53,la Trinitat Nova,23,55
2023,53,la Trinitat Nova,..,56
2023,53,la Trinitat Nova,31,57
2023,53,la Trinitat Nova,..,58
2023,53,la Trinitat Nova,12,59
2023,53,la Trinitat Nova,14,60
2023,53,la Trinitat Nova,6,61
2023,53,la Trinitat Nova,..,62
2023,53,la Trinitat Nova,..,63
2023,53,la Trinitat Nova,5,64
2023,53,la Trinitat Nova,..,65
2023,53,la Trinitat Nova,..,66
2023,53,la Trinitat Nova,..,68
2023,53,la Trinitat Nova,..,69
2023,53,la Trinitat Nova,..,71
2023,53,la Trinitat Nova,..,72
2023,54,Torre Baró,5,1
2023,54,Torre Baró,..,4
2023,54,Torre Baró,..,5
2023,54,Torre Baró,..,6
2023,54,Torre Baró,..,8
2023,54,Torre Baró,..,11
2023,54,Torre Baró,..,15
2023,54,Torre Baró,..,21
2023,54,Torre Baró,..,23
2023,54,Torre Baró,..,30
2023,54,Torre Baró,..,32
2023,54,Torre Baró,..,33
2023,54,Torre Baró,..,37
2023,54,Torre Baró,..,39
2023,54,Torre Baró,..,43
2023,54,Torre Baró,14,45
2023,54,Torre Baró,..,47
2023,54,Torre Baró,6,49
2023,54,Torre Baró,6,50
2023,54,Torre Baró,..,51
2023,54,Torre Baró,6,52
2023,54,Torre Baró,46,54
2023,54,Torre Baró,15,55
2023,54,Torre Baró,..,57
2023,54,Torre Baró,..,60
2023,54,Torre Baró,..,62
2023,54,Torre Baró,..,64
2023,54,Torre Baró,..,68
2023,54,Torre Baró,..,70
2023,54,Torre Baró,..,72
2023,54,Torre Baró,..,73
2023,55,Ciutat Meridiana,8,1
2023,55,Ciutat Meridiana,..,3
2023,55,Ciutat Meridiana,13,4
2023,55,Ciutat Meridiana,7,5
2023,55,Ciutat Meridiana,10,6
2023,55,Ciutat Meridiana,..,9
2023,55,Ciutat Meridiana,..,10
2023,55,Ciutat Meridiana,..,11
2023,55,Ciutat Meridiana,..,13
2023,55,Ciutat Meridiana,..,14
2023,55,Ciutat Meridiana,..,17
2023,55,Ciutat Meridiana,9,18
2023,55,Ciutat Meridiana,..,19
2023,55,Ciutat Meridiana,..,20
2023,55,Ciutat Meridiana,..,22
2023,55,Ciutat Meridiana,..,26
2023,55,Ciutat Meridiana,..,27
2023,55,Ciutat Meridiana,..,28
2023,55,Ciutat Meridiana,..,30
2023,55,Ciutat Meridiana,..,31
2023,55,Ciutat Meridiana,..,32
2023,55,Ciutat Meridiana,5,33
2023,55,Ciutat Meridiana,..,34
2023,55,Ciutat Meridiana,8,35
2023,55,Ciutat Meridiana,14,37
2023,55,Ciutat Meridiana,..,38
2023,55,Ciutat Meridiana,..,39
2023,55,Ciutat Meridiana,..,40
2023,55,Ciutat Meridiana,..,41
2023,55,Ciutat Meridiana,10,43
2023,55,Ciutat Meridiana,..,44
2023,55,Ciutat Meridiana,50,45
2023,55,Ciutat Meridiana,10,46
2023,55,Ciutat Meridiana,..,47
2023,55,Ciutat Meridiana,6,48
2023,55,Ciutat Meridiana,7,49
2023,55,Ciutat Meridiana,20,50
2023,55,Ciutat Meridiana,14,51
2023,55,Ciutat Meridiana,24,52
2023,55,Ciutat Meridiana,15,53
2023,55,Ciutat Meridiana,44,54
2023,55,Ciutat Meridiana,309,55
2023,55,Ciutat Meridiana,6,56
2023,55,Ciutat Meridiana,6,57
2023,55,Ciutat Meridiana,..,58
2023,55,Ciutat Meridiana,..,59
2023,55,Ciutat Meridiana,18,60
2023,55,Ciutat Meridiana,9,61
2023,55,Ciutat Meridiana,..,62
2023,55,Ciutat Meridiana,..,63
2023,55,Ciutat Meridiana,..,64
2023,55,Ciutat Meridiana,8,65
2023,55,Ciutat Meridiana,..,66
2023,55,Ciutat Meridiana,..,68
2023,55,Ciutat Meridiana,..,69
2023,55,Ciutat Meridiana,5,70
2023,55,Ciutat Meridiana,..,72
2023,55,Ciutat Meridiana,8,73
2023,56,Vallbona,..,1
2023,56,Vallbona,..,5
2023,56,Vallbona,..,17
2023,56,Vallbona,..,18
2023,56,Vallbona,..,26
2023,56,Vallbona,..,31
2023,56,Vallbona,..,35
2023,56,Vallbona,..,37
2023,56,Vallbona,..,43
2023,56,Vallbona,..,45
2023,56,Vallbona,..,50
2023,56,Vallbona,..,52
2023,56,Vallbona,..,54
2023,56,Vallbona,..,55
2023,56,Vallbona,7,56
2023,56,Vallbona,..,60
2023,56,Vallbona,..,61
2023,56,Vallbona,..,63
2023,56,Vallbona,..,65
2023,56,Vallbona,..,68
2023,56,Vallbona,..,70
2023,56,Vallbona,..,73
2023,57,la Trinitat Vella,8,1
2023,57,la Trinitat Vella,..,2
2023,57,la Trinitat Vella,..,3
2023,57,la Trinitat Vella,5,4
2023,57,la Trinitat Vella,..,5
2023,57,la Trinitat Vella,8,6
2023,57,la Trinitat Vella,..,7
2023,57,la Trinitat Vella,6,9
2023,57,la Trinitat Vella,5,10
2023,57,la Trinitat Vella,..,11
2023,57,la Trinitat Vella,..,13
2023,57,la Trinitat Vella,..,14
2023,57,la Trinitat Vella,..,16
2023,57,la Trinitat Vella,..,17
2023,57,la Trinitat Vella,..,18
2023,57,la Trinitat Vella,..,19
2023,57,la Trinitat Vella,..,20
2023,57,la Trinitat Vella,..,21
2023,57,la Trinitat Vella,..,25
2023,57,la Trinitat Vella,5,26
2023,57,la Trinitat Vella,5,28
2023,57,la Trinitat Vella,..,29
2023,57,la Trinitat Vella,..,30
2023,57,la Trinitat Vella,6,31
2023,57,la Trinitat Vella,5,32
2023,57,la Trinitat Vella,..,33
2023,57,la Trinitat Vella,..,34
2023,57,la Trinitat Vella,10,35
2023,57,la Trinitat Vella,7,36
2023,57,la Trinitat Vella,..,37
2023,57,la Trinitat Vella,..,40
2023,57,la Trinitat Vella,..,42
2023,57,la Trinitat Vella,5,43
2023,57,la Trinitat Vella,10,44
2023,57,la Trinitat Vella,11,45
2023,57,la Trinitat Vella,6,46
2023,57,la Trinitat Vella,..,47
2023,57,la Trinitat Vella,10,48
2023,57,la Trinitat Vella,..,49
2023,57,la Trinitat Vella,24,50
2023,57,la Trinitat Vella,8,51
2023,57,la Trinitat Vella,31,52
2023,57,la Trinitat Vella,22,53
2023,57,la Trinitat Vella,..,54
2023,57,la Trinitat Vella,5,55
2023,57,la Trinitat Vella,319,57
2023,57,la Trinitat Vella,..,58
2023,57,la Trinitat Vella,36,59
2023,57,la Trinitat Vella,48,60
2023,57,la Trinitat Vella,9,61
2023,57,la Trinitat Vella,..,62
2023,57,la Trinitat Vella,..,63
2023,57,la Trinitat Vella,..,64
2023,57,la Trinitat Vella,..,65
2023,57,la Trinitat Vella,..,66
2023,57,la Trinitat Vella,7,68
2023,57,la Trinitat Vella,..,69
2023,57,la Trinitat Vella,9,70
2023,57,la Trinitat Vella,9,71
2023,57,la Trinitat Vella,..,73
2023,58,Baró de Viver,..,2
2023,58,Baró de Viver,..,6
2023,58,Baró de Viver,..,8
2023,58,Baró de Viver,..,13
2023,58,Baró de Viver,..,16
2023,58,Baró de Viver,..,26
2023,58,Baró de Viver,..,31
2023,58,Baró de Viver,..,32
2023,58,Baró de Viver,..,33
2023,58,Baró de Viver,..,35
2023,58,Baró de Viver,..,37
2023,58,Baró de Viver,..,38
2023,58,Baró de Viver,..,44
2023,58,Baró de Viver,..,45
2023,58,Baró de Viver,..,46
2023,58,Baró de Viver,..,49
2023,58,Baró de Viver,..,51
2023,58,Baró de Viver,..,52
2023,58,Baró de Viver,..,53
2023,58,Baró de Viver,..,55
2023,58,Baró de Viver,7,57
2023,58,Baró de Viver,32,58
2023,58,Baró de Viver,8,59
2023,58,Baró de Viver,5,60
2023,58,Baró de Viver,..,61
2023,58,Baró de Viver,..,62
2023,58,Baró de Viver,..,65
2023,58,Baró de Viver,..,68
2023,58,Baró de Viver,..,70
2023,58,Baró de Viver,..,72
2023,58,Baró de Viver,..,73
2023,59,el Bon Pastor,15,1
2023,59,el Bon Pastor,11,2
2023,59,el Bon Pastor,..,3
2023,59,el Bon Pastor,9,4
2023,59,el Bon Pastor,8,5
2023,59,el Bon Pastor,8,6
2023,59,el Bon Pastor,..,7
2023,59,el Bon Pastor,..,8
2023,59,el Bon Pastor,13,9
2023,59,el Bon Pastor,8,10
2023,59,el Bon Pastor,10,11
2023,59,el Bon Pastor,..,12
2023,59,el Bon Pastor,..,13
2023,59,el Bon Pastor,..,14
2023,59,el Bon Pastor,5,15
2023,59,el Bon Pastor,..,16
2023,59,el Bon Pastor,6,17
2023,59,el Bon Pastor,8,18
2023,59,el Bon Pastor,8,19
2023,59,el Bon Pastor,..,20
2023,59,el Bon Pastor,..,22
2023,59,el Bon Pastor,..,23
2023,59,el Bon Pastor,..,24
2023,59,el Bon Pastor,..,25
2023,59,el Bon Pastor,..,26
2023,59,el Bon Pastor,..,27
2023,59,el Bon Pastor,7,28
2023,59,el Bon Pastor,8,31
2023,59,el Bon Pastor,..,32
2023,59,el Bon Pastor,8,33
2023,59,el Bon Pastor,..,34
2023,59,el Bon Pastor,17,35
2023,59,el Bon Pastor,19,37
2023,59,el Bon Pastor,..,38
2023,59,el Bon Pastor,6,39
2023,59,el Bon Pastor,..,40
2023,59,el Bon Pastor,16,43
2023,59,el Bon Pastor,10,44
2023,59,el Bon Pastor,32,45
2023,59,el Bon Pastor,15,46
2023,59,el Bon Pastor,..,47
2023,59,el Bon Pastor,7,48
2023,59,el Bon Pastor,..,49
2023,59,el Bon Pastor,8,50
2023,59,el Bon Pastor,10,51
2023,59,el Bon Pastor,14,52
2023,59,el Bon Pastor,9,53
2023,59,el Bon Pastor,..,54
2023,59,el Bon Pastor,11,55
2023,59,el Bon Pastor,51,57
2023,59,el Bon Pastor,6,58
2023,59,el Bon Pastor,565,59
2023,59,el Bon Pastor,76,60
2023,59,el Bon Pastor,31,61
2023,59,el Bon Pastor,11,62
2023,59,el Bon Pastor,17,63
2023,59,el Bon Pastor,..,64
2023,59,el Bon Pastor,7,65
2023,59,el Bon Pastor,..,66
2023,59,el Bon Pastor,..,68
2023,59,el Bon Pastor,26,70
2023,59,el Bon Pastor,6,71
2023,59,el Bon Pastor,9,72
2023,59,el Bon Pastor,18,73
2023,60,Sant Andreu,33,1
2023,60,Sant Andreu,14,2
2023,60,Sant Andreu,12,3
2023,60,Sant Andreu,15,4
2023,60,Sant Andreu,16,5
2023,60,Sant Andreu,33,6
2023,60,Sant Andreu,32,7
2023,60,Sant Andreu,13,8
2023,60,Sant Andreu,23,9
2023,60,Sant Andreu,12,10
2023,60,Sant Andreu,15,11
2023,60,Sant Andreu,11,13
2023,60,Sant Andreu,..,14
2023,60,Sant Andreu,12,15
2023,60,Sant Andreu,8,16
2023,60,Sant Andreu,14,17
2023,60,Sant Andreu,27,18
2023,60,Sant Andreu,11,19
2023,60,Sant Andreu,6,20
2023,60,Sant Andreu,..,21
2023,60,Sant Andreu,..,22
2023,60,Sant Andreu,10,23
2023,60,Sant Andreu,..,24
2023,60,Sant Andreu,..,25
2023,60,Sant Andreu,12,26
2023,60,Sant Andreu,12,27
2023,60,Sant Andreu,9,28
2023,60,Sant Andreu,..,29
2023,60,Sant Andreu,9,30
2023,60,Sant Andreu,32,31
2023,60,Sant Andreu,21,32
2023,60,Sant Andreu,17,33
2023,60,Sant Andreu,..,34
2023,60,Sant Andreu,37,35
2023,60,Sant Andreu,..,36
2023,60,Sant Andreu,24,37
2023,60,Sant Andreu,16,38
2023,60,Sant Andreu,12,39
2023,60,Sant Andreu,6,40
2023,60,Sant Andreu,9,41
2023,60,Sant Andreu,..,42
2023,60,Sant Andreu,26,43
2023,60,Sant Andreu,81,44
2023,60,Sant Andreu,82,45
2023,60,Sant Andreu,48,46
2023,60,Sant Andreu,5,47
2023,60,Sant Andreu,15,48
2023,60,Sant Andreu,11,49
2023,60,Sant Andreu,28,50
2023,60,Sant Andreu,24,51
2023,60,Sant Andreu,60,52
2023,60,Sant Andreu,17,53
2023,60,Sant Andreu,8,54
2023,60,Sant Andreu,13,55
2023,60,Sant Andreu,..,56
2023,60,Sant Andreu,26,57
2023,60,Sant Andreu,10,58
2023,60,Sant Andreu,121,59
2023,60,Sant Andreu,1026,60
2023,60,Sant Andreu,106,61
2023,60,Sant Andreu,46,62
2023,60,Sant Andreu,41,63
2023,60,Sant Andreu,29,64
2023,60,Sant Andreu,17,65
2023,60,Sant Andreu,10,66
2023,60,Sant Andreu,25,68
2023,60,Sant Andreu,6,69
2023,60,Sant Andreu,28,70
2023,60,Sant Andreu,17,71
2023,60,Sant Andreu,22,72
2023,60,Sant Andreu,27,73
2023,61,la Sagrera,14,1
2023,61,la Sagrera,12,2
2023,61,la Sagrera,7,3
2023,61,la Sagrera,10,4
2023,61,la Sagrera,20,5
2023,61,la Sagrera,26,6
2023,61,la Sagrera,16,7
2023,61,la Sagrera,19,8
2023,61,la Sagrera,16,9
2023,61,la Sagrera,12,10
2023,61,la Sagrera,13,11
2023,61,la Sagrera,..,12
2023,61,la Sagrera,9,13
2023,61,la Sagrera,5,14
2023,61,la Sagrera,9,15
2023,61,la Sagrera,7,16
2023,61,la Sagrera,11,17
2023,61,la Sagrera,22,18
2023,61,la Sagrera,13,19
2023,61,la Sagrera,8,20
2023,61,la Sagrera,..,21
2023,61,la Sagrera,..,22
2023,61,la Sagrera,5,23
2023,61,la Sagrera,..,24
2023,61,la Sagrera,9,25
2023,61,la Sagrera,5,26
2023,61,la Sagrera,9,27
2023,61,la Sagrera,12,28
2023,61,la Sagrera,..,29
2023,61,la Sagrera,6,30
2023,61,la Sagrera,14,31
2023,61,la Sagrera,12,32
2023,61,la Sagrera,12,33
2023,61,la Sagrera,..,34
2023,61,la Sagrera,30,35
2023,61,la Sagrera,8,36
2023,61,la Sagrera,16,37
2023,61,la Sagrera,5,38
2023,61,la Sagrera,8,39
2023,61,la Sagrera,..,40
2023,61,la Sagrera,..,41
2023,61,la Sagrera,..,42
2023,61,la Sagrera,16,43
2023,61,la Sagrera,49,44
2023,61,la Sagrera,71,45
2023,61,la Sagrera,43,46
2023,61,la Sagrera,..,47
2023,61,la Sagrera,9,48
2023,61,la Sagrera,6,50
2023,61,la Sagrera,18,51
2023,61,la Sagrera,36,52
2023,61,la Sagrera,8,53
2023,61,la Sagrera,7,55
2023,61,la Sagrera,..,56
2023,61,la Sagrera,15,57
2023,61,la Sagrera,..,58
2023,61,la Sagrera,52,59
2023,61,la Sagrera,168,60
2023,61,la Sagrera,337,61
2023,61,la Sagrera,57,62
2023,61,la Sagrera,74,63
2023,61,la Sagrera,38,64
2023,61,la Sagrera,26,65
2023,61,la Sagrera,8,66
2023,61,la Sagrera,8,68
2023,61,la Sagrera,..,69
2023,61,la Sagrera,25,70
2023,61,la Sagrera,15,71
2023,61,la Sagrera,20,72
2023,61,la Sagrera,33,73
2023,62,el Congrés i els Indians,5,1
2023,62,el Congrés i els Indians,5,2
2023,62,el Congrés i els Indians,..,3
2023,62,el Congrés i els Indians,5,4
2023,62,el Congrés i els Indians,16,5
2023,62,el Congrés i els Indians,17,6
2023,62,el Congrés i els Indians,..,7
2023,62,el Congrés i els Indians,11,8
2023,62,el Congrés i els Indians,8,9
2023,62,el Congrés i els Indians,7,10
2023,62,el Congrés i els Indians,..,11
2023,62,el Congrés i els Indians,..,13
2023,62,el Congrés i els Indians,..,14
2023,62,el Congrés i els Indians,..,15
2023,62,el Congrés i els Indians,5,16
2023,62,el Congrés i els Indians,..,17
2023,62,el Congrés i els Indians,8,18
2023,62,el Congrés i els Indians,8,19
2023,62,el Congrés i els Indians,5,20
2023,62,el Congrés i els Indians,..,21
2023,62,el Congrés i els Indians,5,23
2023,62,el Congrés i els Indians,..,24
2023,62,el Congrés i els Indians,..,25
2023,62,el Congrés i els Indians,6,26
2023,62,el Congrés i els Indians,..,27
2023,62,el Congrés i els Indians,..,29
2023,62,el Congrés i els Indians,..,30
2023,62,el Congrés i els Indians,17,31
2023,62,el Congrés i els Indians,..,32
2023,62,el Congrés i els Indians,12,33
2023,62,el Congrés i els Indians,..,34
2023,62,el Congrés i els Indians,71,35
2023,62,el Congrés i els Indians,6,36
2023,62,el Congrés i els Indians,22,37
2023,62,el Congrés i els Indians,..,38
2023,62,el Congrés i els Indians,..,39
2023,62,el Congrés i els Indians,5,40
2023,62,el Congrés i els Indians,..,42
2023,62,el Congrés i els Indians,19,43
2023,62,el Congrés i els Indians,40,44
2023,62,el Congrés i els Indians,26,45
2023,62,el Congrés i els Indians,35,46
2023,62,el Congrés i els Indians,..,47
2023,62,el Congrés i els Indians,..,48
2023,62,el Congrés i els Indians,6,49
2023,62,el Congrés i els Indians,7,50
2023,62,el Congrés i els Indians,..,51
2023,62,el Congrés i els Indians,35,52
2023,62,el Congrés i els Indians,..,53
2023,62,el Congrés i els Indians,..,55
2023,62,el Congrés i els Indians,7,57
2023,62,el Congrés i els Indians,..,58
2023,62,el Congrés i els Indians,15,59
2023,62,el Congrés i els Indians,49,60
2023,62,el Congrés i els Indians,30,61
2023,62,el Congrés i els Indians,126,62
2023,62,el Congrés i els Indians,21,63
2023,62,el Congrés i els Indians,23,64
2023,62,el Congrés i els Indians,5,65
2023,62,el Congrés i els Indians,..,66
2023,62,el Congrés i els Indians,..,68
2023,62,el Congrés i els Indians,5,70
2023,62,el Congrés i els Indians,9,71
2023,62,el Congrés i els Indians,6,72
2023,62,el Congrés i els Indians,10,73
2023,63,Navas,21,1
2023,63,Navas,..,2
2023,63,Navas,9,3
2023,63,Navas,11,4
2023,63,Navas,20,5
2023,63,Navas,25,6
2023,63,Navas,21,7
2023,63,Navas,14,8
2023,63,Navas,13,9
2023,63,Navas,14,10
2023,63,Navas,7,11
2023,63,Navas,6,13
2023,63,Navas,..,14
2023,63,Navas,..,15
2023,63,Navas,5,16
2023,63,Navas,7,17
2023,63,Navas,5,18
2023,63,Navas,8,19
2023,63,Navas,11,20
2023,63,Navas,5,21
2023,63,Navas,..,22
2023,63,Navas,..,23
2023,63,Navas,..,25
2023,63,Navas,7,26
2023,63,Navas,5,27
2023,63,Navas,9,28
2023,63,Navas,..,29
2023,63,Navas,5,30
2023,63,Navas,9,31
2023,63,Navas,22,32
2023,63,Navas,18,33
2023,63,Navas,..,34
2023,63,Navas,61,35
2023,63,Navas,11,36
2023,63,Navas,15,37
2023,63,Navas,6,38
2023,63,Navas,5,39
2023,63,Navas,..,40
2023,63,Navas,..,41
2023,63,Navas,..,42
2023,63,Navas,25,43
2023,63,Navas,13,44
2023,63,Navas,39,45
2023,63,Navas,17,46
2023,63,Navas,9,48
2023,63,Navas,5,50
2023,63,Navas,8,51
2023,63,Navas,15,52
2023,63,Navas,14,53
2023,63,Navas,5,55
2023,63,Navas,5,57
2023,63,Navas,..,58
2023,63,Navas,34,59
2023,63,Navas,56,60
2023,63,Navas,61,61
2023,63,Navas,39,62
2023,63,Navas,127,63
2023,63,Navas,65,64
2023,63,Navas,37,65
2023,63,Navas,7,66
2023,63,Navas,..,67
2023,63,Navas,12,68
2023,63,Navas,..,69
2023,63,Navas,15,70
2023,63,Navas,9,71
2023,63,Navas,44,72
2023,63,Navas,15,73
2023,64,el Camp de l'Arpa del Clot,49,1
2023,64,el Camp de l'Arpa del Clot,20,2
2023,64,el Camp de l'Arpa del Clot,12,3
2023,64,el Camp de l'Arpa del Clot,20,4
2023,64,el Camp de l'Arpa del Clot,48,5
2023,64,el Camp de l'Arpa del Clot,159,6
2023,64,el Camp de l'Arpa del Clot,42,7
2023,64,el Camp de l'Arpa del Clot,35,8
2023,64,el Camp de l'Arpa del Clot,56,9
2023,64,el Camp de l'Arpa del Clot,38,10
2023,64,el Camp de l'Arpa del Clot,27,11
2023,64,el Camp de l'Arpa del Clot,..,12
2023,64,el Camp de l'Arpa del Clot,9,13
2023,64,el Camp de l'Arpa del Clot,13,14
2023,64,el Camp de l'Arpa del Clot,19,15
2023,64,el Camp de l'Arpa del Clot,16,16
2023,64,el Camp de l'Arpa del Clot,18,17
2023,64,el Camp de l'Arpa del Clot,33,18
2023,64,el Camp de l'Arpa del Clot,27,19
